STATE,COUNTY,GROCPC,SNAPStoresPERTHO,SNAPRedemp,AMB_PAR06,PCT_FREE_LUNCH,PCT_REDUCED_LUNCH,PC_FRUVEG,PC_SNACKS,PC_SODA,PC_MEAT,PC_FATS,PC_PREPFOO,MILK_PRICE,SODA_PRICE,PCT_DIABET,PCT_OBESE_ADULTS,PCT_Child_OBESITY,PctNHWhite,PctNHBlack,PctHisp08,PctNHAsian,PctNHNA08,Median_Inc,Percent_Poverty,metro
New Mexico,Roosevelt,0.052,0.635,193626,92,56.5,9.5,175,111,58,69,18,283,0.98,1.11,5.1,23,,57.6,2.2,37.3,0.7,1.2,34443,21.2,0
New Mexico,Sandoval,0.119,0.442,159578,68,36.4,6.9,175,111,58,69,18,283,0.98,1.11,6.4,22.2,,49.2,2.2,33,1.4,12.8,56479,11,1
New Mexico,San Juan,0.082,0.702,161320,66,54.5,7.9,175,111,58,69,18,283,0.98,1.11,7.3,26.4,,43.5,1,17.8,0.4,35.7,45971,14.4,1
New Mexico,San Miguel,0.175,0.84,249351,128,73.7,4.6,175,111,58,69,18,283,0.98,1.11,5.6,19.2,,19.8,0.8,76.9,0.5,1.3,32558,25.6,0
New Mexico,Santa Fe,0.155,0.361,278970,90,45.1,6.1,175,111,58,69,18,283,0.98,1.11,4,12.7,,44.4,0.9,50.1,1.1,2.4,55000,12.3,1
New Mexico,Sierra,0.163,0.965,129224,126,62.8,9.7,175,111,58,69,18,283,0.98,1.11,8,21.2,,66.7,0.5,30,0.2,1.4,27580,23.9,0
New Mexico,Socorro,0.166,0.55,350610,115,61.2,7.9,175,111,58,69,18,283,0.98,1.11,7.4,21.2,,37.5,0.7,47.5,1.6,11.4,32387,27.3,0
New Mexico,Taos,0.222,0.761,153416,134,82.4,1.7,175,111,58,69,18,283,0.98,1.11,5.9,15.7,,37.2,0.5,54.9,0.4,6.1,36414,18.1,0
New Mexico,Torrance,0.423,0.983,76381,89,46.6,6.2,175,111,58,69,18,283,0.98,1.11,5.1,21.3,,56.7,1.9,37.7,0.4,1.8,36419,21.4,1
New Mexico,Union,0.266,0.794,83779,99,47.7,12.6,175,111,58,69,18,283,0.98,1.11,6.2,20,,60.3,,38.2,0.4,0.3,34218,16,0
New Mexico,Valencia,0.155,0.596,276451,97,57.2,9.2,175,111,58,69,18,283,0.98,1.11,7.4,25.8,,38.5,1.4,55.8,0.5,2.7,42970,15.7,1
New York,Albany,0.251,0.721,115633,87,22.4,6.3,187,118,61,57,22,301,0.83,0.88,7.8,25.6,14,78.9,11.5,4,3.9,0.2,59245,12.3,1
New York,Allegany,0.303,0.906,99331,90,32.4,15.1,187,118,61,57,22,301,0.83,0.88,8.8,25.6,11.5,95.5,1,1.2,1.1,0.2,40821,17.2,0
New York,Bronx,0.606,1.525,194202,71,74.1,7.5,177,93,54,87,13,229,1.28,1.05,8.8,25.4,15.4,12.7,30.9,51.7,3.5,0.3,35108,27.3,1
New York,Broome,0.164,0.733,184774,83,27.1,9.1,187,118,61,57,22,301,0.83,0.88,8.6,27,14.7,88,4.2,2.7,3.4,0.2,42619,14.2,1
New York,Cattaraugus,0.262,0.653,137340,90,27,12.5,187,118,61,57,22,301,0.83,0.88,9.5,28.5,16.7,92.7,1.2,1.2,0.6,3,42549,14.8,0
New York,Cayuga,0.212,0.564,165274,72,22.7,7.7,187,118,61,57,22,301,0.83,0.88,8,25.6,12.2,91.8,3.9,2.3,0.5,0.4,47308,12.5,0
New York,Chautauqua,0.276,0.725,198672,75,32.5,10.1,187,118,61,57,22,301,0.83,0.88,8.1,29.3,12.4,90.5,2.3,5.2,0.4,0.5,39824,17.7,0
New York,Chemung,0.136,0.854,167371,81,32.2,11.1,187,118,61,57,22,301,0.83,0.88,9.1,27,13.2,88.8,6,2.2,1.1,0.2,41909,16.1,1
New York,Chenango,0.254,0.904,122793,78,32.1,12,187,118,61,57,22,301,0.83,0.88,8.8,27.4,13.6,95.9,1.1,1.5,0.4,0.3,42257,14.2,0
New York,Clinton,0.292,1.001,116817,96,23.7,9.3,193,129,68,67,23,347,0.98,0.88,7.3,25.4,13.4,91.8,3.4,2.7,0.9,0.3,49988,14.4,0
New York,Columbia,0.354,0.629,94281,129,23.1,9.1,187,118,61,57,22,301,0.83,0.88,8.6,27,17.1,89,4.6,3.3,1.5,0.2,51515,10.5,0
New York,Cortland,0.248,0.766,163168,72,25,9.8,187,118,61,57,22,301,0.83,0.88,7.4,24.5,11.7,94.6,1.5,1.7,0.7,0.3,45174,15.3,0
New York,Delaware,0.302,0.673,79078,84,29.1,12.6,187,118,61,57,22,301,0.83,0.88,8.2,25.3,17,93.4,1.6,2.9,0.8,0.3,39821,16.5,0
New York,Dutchess,0.342,0.359,134410,111,14.9,5.6,187,118,61,57,22,301,0.83,0.88,8.1,24.4,13.4,76.5,9.5,9.1,3.2,0.2,68752,8.7,1
New York,Erie,0.259,0.818,170130,80,30.5,8,187,118,61,57,22,301,0.83,0.88,9.8,26.9,13.4,79.4,13.1,3.9,1.9,0.6,48427,13.5,1
New York,Essex,0.633,0.952,67620,105,25.9,12.5,193,129,68,67,23,347,0.98,0.88,7.8,22.6,16,93.1,2.7,2.3,0.6,0.3,44374,13,0
New York,Franklin,0.357,1.128,90363,95,33.1,12,193,129,68,67,23,347,0.98,0.88,8.2,26.3,13.7,81.8,6.2,4.2,0.4,6.6,40643,16.2,0
New York,Fulton,0.182,0.8,159122,81,26.6,10.2,187,118,61,57,22,301,0.83,0.88,8,25.7,14.6,93.6,1.9,2.3,0.9,0.2,45360,14.6,0
New York,Genesee,0.172,0.553,148233,62,19.7,8.3,187,118,61,57,22,301,0.83,0.88,8.6,27.3,16.2,92.7,2.5,2.2,0.6,0.8,49133,10.6,0
New York,Greene,0.265,0.633,121911,101,20.4,8.2,187,118,61,57,22,301,0.83,0.88,7.7,24.5,16.5,86.8,5.8,5.1,0.8,0.3,45628,12.1,0
New York,Hamilton,0.594,0.797,11589,59,16.8,7.9,187,118,61,57,22,301,0.83,0.88,10.5,24.2,15.9,96.8,0.6,1.4,0.1,0.3,41882,10.5,0
New York,Herkimer,0.272,0.723,151840,66,25.1,11.8,187,118,61,57,22,301,0.83,0.88,9.2,24.5,13.7,95.8,0.9,1.4,0.7,0.2,40106,14,1
New York,Jefferson,0.237,0.898,107528,83,25.6,13.4,187,118,61,57,22,301,0.83,0.88,7.3,28,10.1,86.3,5.2,4.8,1.1,0.6,44263,14.6,0
New York,Kings,0.579,1.511,163737,91,64.4,7.8,177,93,54,87,13,229,1.28,1.05,8.5,24.7,13,36.8,33,19.7,9.1,0.2,43172,21.1,1
New York,Lewis,0.341,1.108,49568,79,28.4,14.5,187,118,61,57,22,301,0.83,0.88,9.6,27.4,13.4,96.9,0.9,1.1,0.2,0.3,41837,13.5,0
New York,Livingston,0.206,0.618,136587,66,18.7,7.2,187,118,61,57,22,301,0.83,0.88,8,27.5,13.9,92.2,2.9,2.6,1,0.3,53326,10.8,1
New York,Madison,0.215,0.588,163594,73,19.7,9.1,187,118,61,57,22,301,0.83,0.88,7.4,26.6,15.9,94.7,1.7,1.4,0.7,0.6,49853,12.5,1
New York,Monroe,0.239,0.723,186735,78,28,6.5,187,118,61,57,22,301,0.83,0.88,7.9,26.4,13.4,75.6,13.9,6,2.7,0.2,51799,13.1,1
New York,Montgomery,0.308,0.945,156135,64,26.1,8,187,118,61,57,22,301,0.83,0.88,8.9,29.1,13.8,87.3,1.5,9.3,0.8,0.2,41708,16.7,0
New York,Nassau,0.411,0.286,124776,169,11.2,4,196,135,52,79,17,312,1.1,0.94,8.3,20.9,22.2,68.5,10.7,12.8,6.9,0.1,94856,4.9,1
New York,New York,0.714,0.891,192984,134,61.3,6.9,177,93,54,87,13,229,1.28,1.05,5.6,15.4,13.4,49.5,13.4,24.5,11,0.2,68402,16.9,1
New York,Niagara,0.154,0.69,143723,79,21.1,7.2,187,118,61,57,22,301,0.83,0.88,8.4,26.6,13.2,88.5,6.4,1.8,0.9,1.1,45545,12.1,1
New York,Oneida,0.212,0.941,150284,85,31.6,8.9,187,118,61,57,22,301,0.83,0.88,8.8,24.4,15,87.2,5.8,4.1,1.4,0.2,45241,14.2,1
New York,Onondaga,0.256,0.709,164875,90,27.2,6.4,187,118,61,57,22,301,0.83,0.88,7.9,27.3,13.7,81.8,9.8,3.1,2.5,0.9,50586,11.7,1
New York,Ontario,0.174,0.479,135658,74,16.3,7.7,187,118,61,57,22,301,0.83,0.88,8,25.6,14.9,92.5,2.1,3.1,0.9,0.2,55339,9.8,1
New York,Orange,0.3,0.487,173608,72,20.8,7.6,196,135,52,79,17,312,1.1,0.94,8.6,25.9,13.3,70.1,9.4,16.5,2.3,0.3,70345,9.7,1
New York,Orleans,0.213,0.522,180036,67,28.2,10.3,187,118,61,57,22,301,0.83,0.88,9.5,26.2,17.5,86.7,6.7,4.4,0.3,0.5,46220,13.9,1
New York,Oswego,0.206,0.774,132734,80,27.6,10.7,187,118,61,57,22,301,0.83,0.88,8.5,27.7,14.8,95.5,0.9,1.7,0.5,0.4,42493,15.9,1
New York,Otsego,0.289,0.581,134756,96,24.2,13,187,118,61,57,22,301,0.83,0.88,7.7,24.6,15.6,93.3,2.1,2.3,0.9,0.3,41065,17.3,0
New York,Putnam,0.312,0.171,56584,192,3.7,2.7,196,135,52,79,17,312,1.1,0.94,6.9,24.3,22.7,83.8,2.6,10.6,2,0.1,88929,4.9,1
New York,Queens,0.493,0.838,140345,211,57.3,12.2,177,93,54,87,13,229,1.28,1.05,8.6,23.3,15.7,31,18.6,26.7,21.6,0.4,55599,12.3,1
New York,Rensselaer,0.207,0.76,123135,81,22.6,7.1,187,118,61,57,22,301,0.83,0.88,7.4,26.7,15.4,87.5,5.6,2.9,2.4,0.2,54437,10.3,1
New York,Richmond,0.344,0.755,131976,236,36.9,9.8,177,93,54,87,13,229,1.28,1.05,8.7,24.5,17.2,66.3,9.4,15.6,7.4,0.1,72557,10.3,1
New York,Rockland,0.32,0.352,271711,52,17.8,5.5,196,135,52,79,17,312,1.1,0.94,8.7,24.1,11,68.3,10.5,13.6,6.2,0.2,84076,10.4,1
New York,St. Lawrence,0.255,1.003,109139,105,30.3,11.9,187,118,61,57,22,301,0.83,0.88,8.5,29.6,13.3,93.1,2.2,2,0.9,1,40970,17.2,0
New York,Saratoga,0.144,0.396,113868,85,10.3,5,187,118,61,57,22,301,0.83,0.88,7.5,25.2,14.2,93.3,1.7,2.1,1.7,0.2,63883,7.4,1
New York,Schenectady,0.166,0.892,129565,92,23.5,6.8,187,118,61,57,22,301,0.83,0.88,8.4,25,14.9,80.7,8.6,4.6,4,0.3,53404,11.6,1
New York,Schoharie,0.063,0.627,119100,89,22.2,11.3,187,118,61,57,22,301,0.83,0.88,8.9,24.3,13.2,94.6,1.4,2.3,0.5,0.4,46444,10.9,1
New York,Schuyler,0.105,0.688,138438,71,25.1,10.2,187,118,61,57,22,301,0.83,0.88,8.1,24.3,17.5,94.7,2.1,1.5,0.3,0.4,45196,12.4,0
New York,Seneca,0.292,0.616,102708,85,27.4,13.4,187,118,61,57,22,301,0.83,0.88,8.2,30.3,16.9,89.8,4.9,3,1,0.2,46364,11.9,0
New York,Steuben,0.248,0.808,112190,103,32.2,12.7,187,118,61,57,22,301,0.83,0.88,10.2,28.3,14.2,95,1.6,1.1,1.1,0.3,43568,13.5,0
New York,Suffolk,0.34,0.263,131396,142,13.6,5.6,196,135,52,79,17,312,1.1,0.94,8.1,23.4,22.3,74.6,7.1,13.7,3.3,0.2,85091,5.6,1
New York,Sullivan,0.406,1.076,122424,97,32.2,10.2,187,118,61,57,22,301,0.83,0.88,9.4,24.1,16.4,76.4,8.5,11.9,1.6,0.2,45930,16.4,0
New York,Tioga,0.258,0.578,91214,65,25.8,10.9,187,118,61,57,22,301,0.83,0.88,7.7,27.6,14.9,95.7,0.9,1.4,0.8,0.2,50493,9.1,1
New York,Tompkins,0.189,0.484,136491,79,26.9,8.3,187,118,61,57,22,301,0.83,0.88,6,25.3,12.8,80.2,3.6,3.9,9.8,0.3,48537,17.3,1
New York,Ulster,0.248,0.594,105932,115,20.5,8,187,118,61,57,22,301,0.83,0.88,8.1,26.7,18.9,83.2,5.7,7.6,1.6,0.2,54388,12.1,1
New York,Warren,0.47,0.682,167593,96,16.4,6.3,187,118,61,57,22,301,0.83,0.88,8.8,24.4,13.2,95.5,0.9,1.7,0.8,0.2,48376,10.5,1
New York,Washington,0.192,0.605,79029,89,19.4,9.6,187,118,61,57,22,301,0.83,0.88,8.1,26.7,17.1,93,3.1,2.4,0.4,0.2,46702,10.6,1
New York,Wayne,0.175,0.535,141710,85,21.4,10.7,187,118,61,57,22,301,0.83,0.88,8.9,25.4,14,91.5,3.1,3.3,0.6,0.3,54578,9.9,1
New York,Westchester,0.439,0.55,108007,107,21.6,5.1,196,135,52,79,17,312,1.1,0.94,7.6,19.1,17.8,60,13.4,19.5,5.8,0.1,79195,8.4,1
New York,Wyoming,0.215,0.576,103352,82,21.3,10.7,187,118,61,57,22,301,0.83,0.88,8.5,26.3,13.6,89.9,5.6,3.2,0.5,0.3,48472,11.4,0
New York,Yates,0.487,0.852,73897,58,26,12.8,187,118,61,57,22,301,0.83,0.88,8.6,24.1,15.6,96.4,0.7,1.6,0.3,0.2,41577,14.5,0
North Carolina,Alamance,0.159,0.554,204391,71,19.3,3.4,167,106,63,69,16,298,1.17,0.98,9.9,28.8,16.3,67.9,18.4,11.3,1.2,0.3,43769,15.8,1
North Carolina,Alexander,0.11,0.411,214699,79,28.8,10.1,167,106,63,69,16,298,1.17,0.98,9.7,28.2,19.8,88.5,6,3.4,1,0.2,44460,12.7,1
North Carolina,Alleghany,0.184,0.639,132311,73,40.8,14.5,167,106,63,69,16,298,1.17,0.98,10.7,25.9,24.1,88.7,1.5,8.9,0.2,0.2,33824,18.5,0
North Carolina,Anson,0.278,1.153,170921,83,59,11.7,167,106,63,69,16,298,1.17,0.98,11.6,33.1,13.6,48.5,48,1.4,0.9,0.6,34012,23.4,1
North Carolina,Ashe,0.157,0.545,194507,81,27.9,11,167,106,63,69,16,298,1.17,0.98,8.8,28.4,15.6,94.6,0.9,3.7,0.2,0.2,35689,15.8,0
North Carolina,Avery,0.28,0.615,110968,83,35.9,12.2,161,100,72,80,17,273,1.06,0.95,9.8,26.5,16,89.7,5.2,3.9,0.3,0.2,36844,17.6,0
North Carolina,Beaufort,0.241,0.63,293608,90,42.1,8,161,100,72,80,17,273,1.06,0.95,11.2,34.1,17,67.4,27.1,4.4,0.3,0.2,38641,19.1,0
North Carolina,Bertie,0.463,1.138,113166,104,62.9,13.7,161,100,72,80,17,273,1.06,0.95,14,37,16.4,37.3,60,1.5,0.2,0.4,31375,23.3,0
North Carolina,Bladen,0.279,1.083,113264,90,57.7,7.3,161,100,72,80,17,273,1.06,0.95,11.4,30.9,16.2,55.5,35.5,5.9,0.2,2.1,29043,24,0
North Carolina,Brunswick,0.202,0.62,170579,98,32.1,10.9,161,100,72,80,17,273,1.06,0.95,9.3,27.5,16.1,82.2,11.7,4,0.5,0.6,46686,11.9,1
North Carolina,Buncombe,0.216,0.568,197523,92,33.6,6.8,161,100,72,80,17,273,1.06,0.95,8.7,21.2,15.3,85.9,7.1,4.5,1,0.4,43805,13.9,1
North Carolina,Burke,0.225,0.727,136194,86,39,11.7,167,106,63,69,16,298,1.17,0.98,10.2,27.5,16.7,83.5,6.6,5.4,3.2,0.3,37225,15.5,1
North Carolina,Cabarrus,0.166,0.462,200846,86,28.5,6.1,167,106,63,69,16,298,1.17,0.98,9.7,28.5,17.8,73.3,14.8,8.9,1.6,0.3,56747,9.9,1
North Carolina,Caldwell,0.189,0.712,211536,82,39.2,7,167,106,63,69,16,298,1.17,0.98,10,29.9,19,89,5.3,4.2,0.5,0.2,40966,15.4,1
North Carolina,Camden,0.106,0.413,44520,118,16.9,9.5,167,106,63,69,16,298,1.17,0.98,10.2,31.8,10.1,80.4,15.7,1.7,0.8,0.3,56424,8.7,0
North Carolina,Carteret,0.238,0.554,102166,85,26.3,8.3,161,100,72,80,17,273,1.06,0.95,11,27.3,15,87.9,7.3,2.5,0.7,0.5,49443,11.8,0
North Carolina,Caswell,0.257,0.86,66821,86,44.6,8.9,167,106,63,69,16,298,1.17,0.98,13.2,30.1,14.1,62.3,33.8,2.6,0.2,0.2,39693,18.9,0
North Carolina,Catawba,0.213,0.624,220701,88,34,8.3,167,106,63,69,16,298,1.17,0.98,9.2,26.4,17,78.6,8.3,9.1,2.8,0.2,43737,13.8,1
North Carolina,Chatham,0.213,0.412,146480,93,33.6,5.7,167,106,63,69,16,298,1.17,0.98,9.1,24.6,21,71.3,13,12.5,2,0.3,57677,10.3,1
North Carolina,Cherokee,0.189,0.602,215271,95,37,15.2,161,100,72,80,17,273,1.06,0.95,11.3,24.7,12.9,93.8,1.9,1.4,0.3,1.4,33645,17.9,0
North Carolina,Chowan,0.342,1.03,161506,108,45.7,8.6,167,106,63,69,16,298,1.17,0.98,12.3,30.2,14.4,61.3,35.5,2,0.3,0.3,38330,18.5,0
North Carolina,Clay,0.098,0.674,111845,73,27,13.2,216,110,57,113,16,294,1.11,1.06,10.8,24.6,16,95.9,1.3,1.9,0.1,0.3,38049,15.2,0
North Carolina,Cleveland,0.183,1.04,159521,97,40.3,7.9,167,106,63,69,16,298,1.17,0.98,11.9,29.7,8.3,75.5,20.6,2.3,0.7,0.2,39049,17.5,0
North Carolina,Columbus,0.278,0.978,192051,83,50.7,9.2,161,100,72,80,17,273,1.06,0.95,12.1,31.7,15.7,62.1,30.3,3.3,0.3,3.2,33329,21.9,0
North Carolina,Craven,0.239,0.64,171051,89,37.7,12.4,161,100,72,80,17,273,1.06,0.95,10.3,30.3,13.1,69.6,23.3,3.9,1.3,0.4,45747,14.9,0
North Carolina,Cumberland,0.155,0.681,259504,88,40.2,11.4,167,106,63,69,16,298,1.17,0.98,11.4,31.1,7.6,51.2,35.9,6.7,2,1.4,44658,15.8,1
North Carolina,Currituck,0.377,0.455,112127,112,16.8,5.9,167,106,63,69,16,298,1.17,0.98,8.7,27.2,15.4,88.4,7.5,2.2,0.5,0.3,55745,9.7,1
North Carolina,Dare,0.534,0.536,100517,103,15.4,6.3,167,106,63,69,16,298,1.17,0.98,8.6,24.3,20,91.3,3.2,3.6,0.5,0.3,55122,9.3,0
North Carolina,Davidson,0.179,0.607,213601,80,35.5,6.1,167,106,63,69,16,298,1.17,0.98,10.2,30.1,14.5,82.6,9.3,6,1,0.3,44136,14.5,0
North Carolina,Davie,0.198,0.513,165528,66,22.5,6.4,167,106,63,69,16,298,1.17,0.98,9.6,27.9,16,85.3,6.8,6.3,0.5,0.3,52408,10.8,1
North Carolina,Duplin,0.285,0.731,143532,84,51.4,11.1,161,100,72,80,17,273,1.06,0.95,10.4,31.1,22.6,52,25.5,21.4,0.2,0.2,36682,20.5,0
North Carolina,Durham,0.188,0.487,213582,96,33.6,5.9,167,106,63,69,16,298,1.17,0.98,8.2,27.6,17.6,45.2,36.6,12.3,4.3,0.3,51292,13.8,1
North Carolina,Edgecombe,0.152,0.873,186332,84,44.6,23.9,161,100,72,80,17,273,1.06,0.95,13.8,37.8,16.9,38.7,56.2,4,0.3,0.3,33346,22.6,1
North Carolina,Forsyth,0.204,0.539,221082,84,40.8,5.8,167,106,63,69,16,298,1.17,0.98,8.2,24.7,15.7,61.3,25.1,10.9,1.5,0.3,47318,14.9,1
North Carolina,Franklin,0.245,0.543,210787,80,39.5,9.8,167,106,63,69,16,298,1.17,0.98,10.1,29.8,21.2,64.4,26.4,7.5,0.5,0.4,46189,14.1,1
North Carolina,Gaston,0.183,0.619,249373,91,36.8,7.2,167,106,63,69,16,298,1.17,0.98,10.6,28.6,13.6,77.4,14.5,5.7,1.1,0.3,46265,15.1,1
North Carolina,Gates,,0.769,53033,114,31.6,12.5,167,106,63,69,16,298,1.17,0.98,12.3,33.4,17.8,62.7,34.5,1.1,0.5,0.4,44737,15.7,0
North Carolina,Graham,0.383,0.767,128958,72,36.7,11.7,161,100,72,80,17,273,1.06,0.95,10.7,28.8,15.9,89,0.6,1.5,0.5,7.4,32835,17.7,0
North Carolina,Granville,0.143,0.649,118140,82,39.1,8.5,167,106,63,69,16,298,1.17,0.98,10.5,36.1,17.5,58.9,32.8,6.4,0.6,0.4,48468,13.7,0
North Carolina,Greene,0.097,0.725,91762,79,54.8,9.5,161,100,72,80,17,273,1.06,0.95,11.8,33.9,15,46.7,40,12.2,0.1,0.3,38530,21.7,1
North Carolina,Guilford,0.216,0.57,238527,87,32.2,5.2,167,106,63,69,16,298,1.17,0.98,9.2,27.8,14.9,57.6,31.1,6.4,3.2,0.5,47836,13.6,1
North Carolina,Halifax,0.455,1.273,204915,111,56.6,8.7,167,106,63,69,16,298,1.17,0.98,14.6,34.1,14.3,40.3,53.5,1.3,0.7,3.4,31495,23.7,0
North Carolina,Harnett,0.157,0.536,178633,91,41.5,8.6,167,106,63,69,16,298,1.17,0.98,8.7,29.5,14,66.3,21.9,8.6,1,0.8,43626,15.2,0
North Carolina,Haywood,0.195,0.512,236538,89,30.8,10.4,161,100,72,80,17,273,1.06,0.95,11.1,28.3,14.4,94.9,1.5,2.1,0.3,0.5,39042,14.5,1
North Carolina,Henderson,0.219,0.332,197801,91,33.9,7.2,161,100,72,80,17,273,1.06,0.95,9.9,25.8,16.4,86.2,3.3,8.7,0.8,0.2,46047,12.7,1
North Carolina,Hertford,0.344,1.593,182760,109,62.2,7.3,167,106,63,69,16,298,1.17,0.98,13.7,34.3,12.7,34.6,60.9,2.1,0.4,1.2,34131,22.7,0
North Carolina,Hoke,0.19,0.714,124801,79,49.3,12.4,167,106,63,69,16,298,1.17,0.98,10.8,32.7,21.3,43.4,33.2,11.2,1,9.2,40351,19.6,1
North Carolina,Hyde,0.575,1.351,48813,111,50,11.3,161,100,72,80,17,273,1.06,0.95,12,31.2,13.1,60.5,35.3,2.7,0.3,0.4,34868,22.4,0
North Carolina,Iredell,0.152,0.367,228280,84,26.7,6.5,167,106,63,69,16,298,1.17,0.98,8.9,26.8,13.6,79.4,12,5.8,1.5,0.2,50971,11.6,0
North Carolina,Jackson,0.193,0.572,187307,92,30.9,11.9,161,100,72,80,17,273,1.06,0.95,11,28,18.9,83.2,2.4,2.4,0.7,9.9,41506,16.9,0
North Carolina,Johnston,0.21,0.453,235166,80,30.9,6.1,167,106,63,69,16,298,1.17,0.98,8.3,31.9,17,71.4,15.4,11.4,0.6,0.4,52443,12.7,1
North Carolina,Jones,0.198,0.989,46327,90,52,15.6,161,100,72,80,17,273,1.06,0.95,13.4,31.8,17,61.5,33,4,0.2,0.3,38672,18,0
North Carolina,Lee,0.259,0.728,190536,85,45.9,8.3,167,106,63,69,16,298,1.17,0.98,12.1,28.7,14.5,61.7,19.6,16.7,0.7,0.4,45297,13.9,0
North Carolina,Lenoir,0.247,0.827,262999,86,50.3,6.5,161,100,72,80,17,273,1.06,0.95,12.2,32.5,11.1,53.3,40.5,4.8,0.4,0.2,32457,23.5,0
North Carolina,Lincoln,0.192,0.589,160750,73,27.4,7.8,167,106,63,69,16,298,1.17,0.98,11.2,28.4,11.1,83.8,6.3,8.5,0.4,0.2,49743,12.4,0
North Carolina,McDowell,0.253,0.639,169154,81,36.7,12.3,161,100,72,80,17,273,1.06,0.95,10.9,32.2,13.2,89.3,3.9,4.6,1.1,0.3,37394,14.6,0
North Carolina,Macon,0.215,0.485,179105,82,36.7,10.9,161,100,72,80,17,273,1.06,0.95,9.9,27.7,15.2,93.4,1.8,3.1,0.7,0.3,38989,13.8,0
North Carolina,Madison,0.099,0.685,115402,86,37.2,14.5,161,100,72,80,17,273,1.06,0.95,9.8,26.5,16.2,95.4,1.4,1.9,0.4,0.3,38077,17.7,1
North Carolina,Martin,0.213,0.983,207372,107,48.8,8.8,161,100,72,80,17,273,1.06,0.95,13.8,34.2,16.3,51.9,43.5,3.4,0.3,0.3,35072,23.4,0
North Carolina,Mecklenburg,0.214,0.5,243054,99,35.4,6.4,167,106,63,69,16,298,1.17,0.98,7.7,24.2,17.4,54.6,29.1,10.8,3.8,0.4,57293,10.9,1
North Carolina,Mitchell,0.127,0.95,166729,77,38.9,13.3,161,100,72,80,17,273,1.06,0.95,12.4,26.2,11.9,94.7,0.7,3.6,0.2,0.2,35195,17.2,0
North Carolina,Montgomery,0.146,0.731,294960,70,56.4,9.5,167,106,63,69,16,298,1.17,0.98,10.9,30.8,19.1,61.7,19.4,16,1.7,0.3,37180,19.6,0
North Carolina,Moore,0.178,0.502,190507,84,29.1,5.3,167,106,63,69,16,298,1.17,0.98,10.2,24.1,16.7,77.6,14.2,5.8,0.7,0.7,48250,11.6,0
North Carolina,Nash,0.259,0.886,234613,84,10.5,41,167,106,63,69,16,298,1.17,0.98,11.7,32.3,14.3,56.5,36.9,4.7,0.7,0.4,44719,15.5,1
North Carolina,New Hanover,0.231,0.566,170934,112,33.1,5.7,161,100,72,80,17,273,1.06,0.95,9.3,23.8,15.7,78.5,15.4,3.5,1.2,0.4,51098,14,1
North Carolina,Northampton,0.337,0.927,127709,116,56.3,11.2,167,106,63,69,16,298,1.17,0.98,15.3,37.5,18,39.8,57.7,1.2,0.2,0.3,31054,26.6,0
North Carolina,Onslow,0.135,0.38,221445,83,27,10.7,161,100,72,80,17,273,1.06,0.95,8.3,29.8,10.9,71.2,16.5,7.1,1.8,0.6,46186,14.8,1
North Carolina,Orange,0.153,0.348,146002,91,19.5,4,167,106,63,69,16,298,1.17,0.98,7,22.3,17.4,73.1,13.1,6.3,5.7,0.4,55522,13.9,1
North Carolina,Pamlico,0.24,0.72,130648,87,36.3,8.8,161,100,72,80,17,273,1.06,0.95,12,28.7,15.8,73.8,22.8,1.6,0.4,0.6,42479,16.3,0
North Carolina,Pasquotank,0.295,0.584,287563,113,42.7,10.6,167,106,63,69,16,298,1.17,0.98,10.5,32.3,14.7,56.7,38.3,2.4,1.1,0.3,43135,17.3,0
North Carolina,Pender,0.141,0.663,116160,95,36.6,11.8,161,100,72,80,17,273,1.06,0.95,11.2,28.7,20.3,74.5,18.7,5.1,0.4,0.4,42872,14.8,1
North Carolina,Perquimans,0.24,0.622,167683,110,42.4,11.5,167,106,63,69,16,298,1.17,0.98,11.1,31.4,17.4,72.6,25.1,1.2,0.2,0.2,39477,18.1,0
North Carolina,Person,0.161,0.668,226074,83,33.7,9,167,106,63,69,16,298,1.17,0.98,10.9,32,18,67.6,27.6,3.1,0.2,0.6,44630,13.7,1
North Carolina,Pitt,0.191,0.538,279952,86,44.8,6.4,161,100,72,80,17,273,1.06,0.95,9.6,32.2,15.9,59.6,33.3,4.8,1.1,0.3,40742,22,1
North Carolina,Polk,0.264,0.367,113095,59,29.6,12.3,161,100,72,80,17,273,1.06,0.95,10,23.7,14.7,89.3,5.4,4.2,0.2,0.2,44362,12.3,0
North Carolina,Randolph,0.158,0.489,228260,72,35.9,7.7,167,106,63,69,16,298,1.17,0.98,10.2,28.9,18.3,81.6,5.8,10.6,0.8,0.4,42480,14.1,1
North Carolina,Richmond,0.218,0.826,244955,92,54.2,9.3,167,106,63,69,16,298,1.17,0.98,10.8,30.4,10.5,61,30.7,4.4,0.7,1.8,30743,23.7,0
North Carolina,Robeson,0.203,0.945,251655,95,65.6,7.5,161,100,72,80,17,273,1.06,0.95,12.3,36.1,16.3,28.7,23.8,8.6,0.6,37,31499,30.4,0
North Carolina,Rockingham,0.163,0.802,166936,82,41.6,8.3,167,106,63,69,16,298,1.17,0.98,12.2,31.1,14,74.2,18.9,5.3,0.4,0.3,38267,16.2,1
North Carolina,Rowan,0.168,0.496,263335,84,35.8,8.6,167,106,63,69,16,298,1.17,0.98,11.8,29.7,15.1,75.9,15.5,6.6,0.9,0.3,43096,15.6,0
